accs,plane,car,bird,cat,deer,dog,frog,horse,ship,truck,epochs_trained
0.5235,1798.0,855.0,5.0,145.0,1027.0,1268.0,1522.0,2818.0,2141.0,2929.0,60
0.3296,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,10
0.3967,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,20
0.4319,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,30
0.4775,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,40
0.4827,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,50
0.5055,1291.0,448.0,1521.0,1984.0,249.0,521.0,1576.0,1924.0,2796.0,1598.0,60
0.2779,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,10
0.3532,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,20
0.4259,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,30
0.4722,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,40
0.4975,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,50
0.4775,774.0,610.0,2006.0,2966.0,2714.0,253.0,1075.0,1145.0,414.0,2500.0,60
0.3924,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,10
0.4776,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,20
0.5098,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,30
0.543,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,40
0.5437,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,50
0.5461,1883.0,2935.0,171.0,1043.0,2319.0,1664.0,2186.0,1808.0,2655.0,1688.0,60
0.3724,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,10
0.4625,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,20
0.5056,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,30
0.5448,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,40
0.5575,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,50
0.5724,1400.0,2135.0,1834.0,2591.0,1448.0,1911.0,2214.0,1317.0,1107.0,2008.0,60
0.37,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,10
0.4656,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,20
0.5048,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,30
0.5363,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,40
0.5563,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,50
0.5651,569.0,1568.0,1540.0,2397.0,2147.0,1590.0,2575.0,1644.0,1492.0,2382.0,60
0.1298,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,10
0.2357,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,20
0.3005,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,30
0.3186,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,40
0.3557,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,50
0.3714,337.0,56.0,537.0,126.0,1743.0,2199.0,194.0,2880.0,145.0,444.0,60
0.2786,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,10
0.3682,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,20
0.4377,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,30
0.4193,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,40
0.481,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,50
0.5073,2189.0,1005.0,2433.0,1961.0,1237.0,2527.0,2041.0,532.0,421.0,504.0,60
0.3072,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,10
0.3927,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,20
0.4721,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,30
0.4821,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,40
0.4886,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,50
0.5216,443.0,1117.0,1292.0,2704.0,1601.0,832.0,2573.0,699.0,2445.0,2190.0,60
0.3075,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,10
0.3603,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,20
0.3845,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,30
0.4131,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,40
0.4339,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,50
0.4499,2851.0,1154.0,997.0,992.0,2118.0,140.0,2251.0,105.0,224.0,2809.0,60
0.3012,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,10
0.3877,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,20
0.4151,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,30
0.4576,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,40
0.4864,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,50
0.5068,1991.0,793.0,543.0,2023.0,1903.0,451.0,583.0,2207.0,591.0,2435.0,60
0.294,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,10
0.3897,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,20
0.4514,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,30
0.4896,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,40
0.495,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,50
0.523,502.0,1144.0,1431.0,286.0,2720.0,810.0,2003.0,571.0,1587.0,2962.0,60
0.3335,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,10
0.4057,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,20
0.4581,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,30
0.4766,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,40
0.5009,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,50
0.5023,1359.0,1282.0,540.0,855.0,1789.0,406.0,2732.0,2851.0,2886.0,351.0,60
0.2191,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,10
0.3597,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,20
0.3998,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,30
0.4234,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,40
0.4447,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,50
0.465,530.0,2339.0,1733.0,82.0,594.0,153.0,1083.0,659.0,618.0,961.0,60
0.2975,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,10
0.397,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,20
0.438,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,30
0.4921,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,40
0.5102,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,50
0.5043,2507.0,246.0,1562.0,2414.0,2383.0,1264.0,2152.0,831.0,663.0,1239.0,60
0.3367,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,10
0.3965,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,20
0.4253,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,30
0.4602,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,40
0.4771,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,50
0.4868,830.0,935.0,1558.0,1673.0,1852.0,2934.0,1234.0,38.0,854.0,990.0,60
0.2739,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,10
0.4069,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,20
0.4214,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,30
0.4434,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,40
0.4671,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,50
0.4781,182.0,2176.0,2807.0,1011.0,1121.0,1659.0,638.0,341.0,2462.0,1633.0,60
0.2502,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,10
0.3464,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,20
0.4028,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,30
0.4378,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,40
0.4459,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,50
0.4586,537.0,1991.0,1352.0,696.0,1093.0,1650.0,67.0,812.0,356.0,2991.0,60
0.4167,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,10
0.4755,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,20
0.5214,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,30
0.5469,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,40
0.5588,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,50
0.5498,1818.0,2322.0,2762.0,181.0,1647.0,2880.0,1605.0,1285.0,2220.0,1326.0,60
0.312,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,10
0.3879,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,20
0.4223,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,30
0.458,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,40
0.4694,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,50
0.4737,3010.0,2901.0,1386.0,2477.0,2238.0,3343.0,199.0,384.0,1372.0,897.0,60
0.3063,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,10
0.3861,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,20
0.4233,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,30
0.4423,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,40
0.4512,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,50
0.4413,2241.0,397.0,559.0,1113.0,3473.0,2045.0,2371.0,2714.0,35.0,156.0,60
0.3504,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,10
0.4304,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,20
0.4578,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,30
0.5039,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,40
0.5004,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,50
0.5072,1749.0,3446.0,2648.0,1757.0,1065.0,2473.0,590.0,3067.0,1473.0,71.0,60
0.3825,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,10
0.4676,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,20
0.5024,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,30
0.5304,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,40
0.5233,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,50
0.5409,1859.0,2523.0,1721.0,2136.0,117.0,826.0,1249.0,2390.0,2084.0,1591.0,60
0.3322,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,10
0.4286,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,20
0.4562,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,30
0.4765,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,40
0.4983,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,50
0.5118,216.0,1625.0,942.0,834.0,2137.0,2274.0,2065.0,2290.0,1685.0,1062.0,60
0.345,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,10
0.4132,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,20
0.4909,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,30
0.4928,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,40
0.5263,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,50
0.5187,2839.0,3398.0,36.0,978.0,924.0,1098.0,3040.0,1852.0,1870.0,707.0,60
0.3958,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,10
0.4699,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,20
0.5227,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,30
0.5351,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,40
0.5654,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,50
0.5639,576.0,2872.0,856.0,3446.0,2226.0,2843.0,3413.0,1696.0,3014.0,1368.0,60
0.3028,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,10
0.3997,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,20
0.4637,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,30
0.4858,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,40
0.5146,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,50
0.5069,1348.0,454.0,2748.0,1130.0,683.0,1040.0,986.0,882.0,1968.0,2004.0,60
0.3734,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,10
0.4411,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,20
0.5017,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,30
0.5148,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,40
0.5247,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,50
0.5353,76.0,809.0,1803.0,2737.0,2791.0,2235.0,3359.0,2807.0,2162.0,1660.0,60
0.3076,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,10
0.3862,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,20
0.4344,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,30
0.4646,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,40
0.4799,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,50
0.4842,771.0,1468.0,1432.0,1682.0,3218.0,2954.0,426.0,953.0,315.0,1705.0,60
0.2729,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,10
0.3294,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,20
0.3634,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,30
0.3815,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,40
0.4085,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,50
0.4247,99.0,189.0,159.0,1279.0,609.0,2108.0,2334.0,1757.0,3398.0,406.0,60
0.389,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,10
0.4671,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,20
0.5107,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,30
0.5329,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,40
0.5573,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,50
0.5546,1205.0,3284.0,969.0,466.0,1622.0,1220.0,3104.0,2258.0,3072.0,1966.0,60
0.3666,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,10
0.4191,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,20
0.4509,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,30
0.4642,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,40
0.4785,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,50
0.4832,735.0,2031.0,136.0,2939.0,202.0,201.0,2348.0,2847.0,1675.0,1932.0,60
0.2847,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,10
0.3359,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,20
0.3618,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,30
0.4022,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,40
0.414,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,50
0.4472,155.0,466.0,3181.0,1389.0,359.0,1073.0,285.0,2876.0,1191.0,3136.0,60
0.3835,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,10
0.4622,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,20
0.5167,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,30
0.5319,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,40
0.5563,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,50
0.5368,876.0,1849.0,1673.0,3333.0,1741.0,1759.0,2130.0,1079.0,3327.0,2702.0,60
0.3352,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,10
0.3819,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,20
0.4083,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,30
0.4451,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,40
0.4464,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,50
0.454,2382.0,129.0,2503.0,2357.0,841.0,745.0,187.0,2046.0,3432.0,1899.0,60
0.4361,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,10
0.5203,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,20
0.5622,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,30
0.5636,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,40
0.5889,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,50
0.5871,2917.0,1738.0,3194.0,3034.0,2399.0,1245.0,2486.0,2547.0,3340.0,2134.0,60
0.3711,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,10
0.4311,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,20
0.4871,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,30
0.5099,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,40
0.5188,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,50
0.521,77.0,3485.0,2984.0,2582.0,1075.0,1672.0,1829.0,2534.0,2000.0,1517.0,60
0.4073,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,10
0.4696,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,20
0.5126,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,30
0.558,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,40
0.5589,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,50
0.5683,1950.0,1783.0,1916.0,775.0,2198.0,2605.0,732.0,2479.0,3235.0,2524.0,60
0.3799,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,10
0.4485,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,20
0.4971,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,30
0.5123,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,40
0.5299,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,50
0.5311,2327.0,733.0,541.0,2752.0,809.0,2198.0,1447.0,3490.0,1131.0,2510.0,60
0.3022,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,10
0.3813,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,20
0.4105,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,30
0.4453,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,40
0.4926,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,50
0.4943,2527.0,248.0,1561.0,2958.0,580.0,742.0,660.0,1285.0,1573.0,2437.0,60
0.3398,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,10
0.4296,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,20
0.4646,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,30
0.47,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,40
0.5181,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,50
0.5223,1867.0,3104.0,2586.0,1652.0,3350.0,814.0,121.0,633.0,2470.0,2743.0,60
0.3395,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,10
0.4182,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,20
0.4438,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,30
0.4898,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,40
0.5114,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,50
0.5055,3273.0,3160.0,2856.0,1480.0,177.0,3263.0,2541.0,745.0,607.0,913.0,60
0.2983,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,10
0.3739,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,20
0.425,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,30
0.4263,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,40
0.4357,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,50
0.4621,374.0,1216.0,3300.0,940.0,3197.0,3181.0,7.0,1148.0,804.0,1680.0,60
0.3188,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,10
0.3951,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,20
0.4354,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,30
0.4531,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,40
0.4623,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,50
0.4781,2109.0,1549.0,488.0,3021.0,1828.0,3497.0,569.0,1631.0,2.0,1787.0,60
